customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0903,Female,0,Yes,No,47,No,No,Fiber optic,No,,,No,No,No,Month-to-month,No,Bank transfer (automatic),56.28,,No
CUST-0904,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.31,3720.19,No
CUST-0905,Male,0,No,No,47,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),107.82,5122.62,No
CUST-0906,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.55,4370.71,No
CUST-0907,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,78.36,110.08,No
CUST-0908,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),24.26,734.11,Yes
CUST-0909,Male,0,No,Yes,29,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,116.92,3445.82,No
CUST-0910,Female,1,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.59,1974.97,No
CUST-0911,Male,0,No,No,65,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),53.6,3518.93,Yes
CUST-0912,Male,0,Yes,Yes,11,Yes,No,No,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),34.72,354.81,No
CUST-0913,Male,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),34.34,1301.3,No
CUST-0914,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,36.77,631.67,No
CUST-0915,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,24.56,1230.63,No
CUST-0916,Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,110.22,7697.33,No
CUST-0917,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.08,0.0,Yes
CUST-0918,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),90.0,5111.78,No
CUST-0919,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.81,582.89,Yes
CUST-0920,Female,1,Yes,Yes,69,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.15,6875.33,Yes
CUST-0921,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),108.26,4807.25,No
CUST-0922,Male,0,Yes,No,71,Yes,No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,116.73,8261.53,No
CUST-0923,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.91,1518.66,No
CUST-0924,Male,0,No,Yes,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),115.03,2149.81,No
CUST-0925,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,92.33,1803.9,No
CUST-0926,Male,1,No,No,29,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),27.07,799.51,Yes
CUST-0927,Male,0,Yes,No,41,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,88.18,3510.96,No
CUST-0928,Female,1,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,88.67,2922.23,No
CUST-0929,Female,0,Yes,No,11,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,110.59,1403.06,No
CUST-0930,Male,1,No,No,26,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.29,1457.29,No
CUST-0931,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,78.49,3066.73,No
CUST-0932,Female,0,No,No,8,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,21.22,292.63,No
CUST-0933,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.21,1165.91,Yes
CUST-0934,Male,0,Yes,No,28,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.22,746.72,No
CUST-0935,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,72.19,2240.23,Yes
CUST-0936,Male,0,Yes,No,61,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.74,6198.01,No
CUST-0937,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.64,614.82,No
CUST-0938,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.74,163.56,Yes
CUST-0939,Female,0,No,No,51,Yes,No,Fiber optic,Yes,,,Yes,Yes,No,One year,Yes,Credit card (automatic),40.4,,Yes
CUST-0940,Female,0,Yes,No,43,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),32.07,1341.02,No
CUST-0941,Female,1,No,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),71.1,3823.84,No
CUST-0942,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,27.91,560.48,No
CUST-0943,Female,0,No,Yes,2,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.74,195.44,Yes
CUST-0944,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,23.13,55.16,No
CUST-0945,Male,1,Yes,No,42,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,30.67,1270.0,No
CUST-0946,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.0,2869.78,No
CUST-0947,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.14,2710.74,Yes
CUST-0948,Female,0,Yes,No,57,Yes,No,No,No,,,Yes,No,Yes,Month-to-month,No,Electronic check,22.9,,No
CUST-0949,Female,1,Yes,No,32,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.34,2625.69,No
CUST-0950,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,103.85,6074.44,No
CUST-0951,Male,0,Yes,No,10,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.23,982.97,Yes
CUST-0952,Female,0,No,No,67,No,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,33.12,2111.36,No
CUST-0953,Male,1,No,No,67,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,79.25,5383.5,No
CUST-0954,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),87.23,1859.35,No
CUST-0955,Male,0,No,No,65,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,23.72,1383.37,No
CUST-0956,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.53,4680.22,No
CUST-0957,Female,0,Yes,No,5,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,110.63,569.02,No
CUST-0958,Male,0,No,No,41,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.05,4267.44,No
CUST-0959,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.46,2421.24,Yes
CUST-0960,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,94.5,5090.48,No
CUST-0961,Male,0,No,Yes,54,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),83.34,4559.69,No
CUST-0962,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.86,1344.09,No
CUST-0963,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.64,1288.91,No
CUST-0964,Male,0,No,No,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.25,3405.35,No
CUST-0965,Male,1,No,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.77,1286.4,No
CUST-0966,Male,0,Yes,No,50,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,57.6,2820.32,No
CUST-0967,Male,1,Yes,No,48,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),109.71,5181.08,No
CUST-0968,Female,0,Yes,No,8,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.71,145.8,No
CUST-0969,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.88,5129.91,No
CUST-0970,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),115.48,5124.12,No
CUST-0971,Female,0,Yes,Yes,21,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.62,1868.32,No
CUST-0972,Male,0,No,No,31,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),119.39,3613.35,No
CUST-0973,Male,1,No,No,68,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,88.75,6203.6,No
CUST-0974,Male,0,No,No,68,No,No,No,No,,,No,No,No,Month-to-month,No,Mailed check,23.44,,No
CUST-0975,Female,0,No,No,41,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,102.7,4225.03,No
CUST-0976,Female,0,No,No,52,Yes,No,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,48.46,2444.24,Yes
CUST-0977,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),64.61,3894.93,No
CUST-0978,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,51.21,1801.3,No
CUST-0979,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),46.86,622.56,No
CUST-0980,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,63.14,4350.19,No
CUST-0981,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,57.88,1504.69,No
CUST-0982,Female,0,No,No,2,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.33,138.66,Yes
CUST-0983,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),101.32,825.46,No
CUST-0984,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,49.71,1393.15,No
CUST-0985,Female,0,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),41.37,1409.3,No
CUST-0986,Female,0,No,No,5,Yes,No,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),86.69,371.32,Yes
CUST-0987,Female,0,No,No,11,Yes,No,Fiber optic,Yes,,,No,Yes,No,Two year,Yes,Mailed check,87.03,,No
CUST-0988,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.11,4050.99,No
CUST-0989,Female,0,No,Yes,18,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,21.59,469.6,Yes
CUST-0990,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.3,6934.96,Yes
CUST-0991,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,72.1,587.17,No
CUST-0992,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),82.13,633.49,No
CUST-0993,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,29.14,1397.59,No
CUST-0994,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),63.26,328.56,No
CUST-0995,Female,0,No,No,50,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,42.73,2024.56,No
CUST-0996,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.42,2950.4,No
CUST-0997,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),70.41,3274.37,No
CUST-0998,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,101.25,683.02,No
CUST-0999,Female,0,No,Yes,15,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.38,1134.19,No
CUST-1000,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.1,5200.3,No
